Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
883,Austin Watson\watsoau01,29,OTT,LW,34,3,7,10,-7,40,0.4,3,0,0,0,6,0,1,41,7.3,408,12:00,49,100,6,17,26.1
884,Shea Weber\webersh01,35,MTL,D,48,6,13,19,-4,33,3.2,2,4,0,1,6,7,0,104,5.8,1090,22:42,68,70,0,0,
885,Yannick Weber\weberya01,32,PIT,D,2,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,23,11:19,0,4,0,0,
886,MacKenzie Weegar\weegama01,27,FLA,D,54,6,30,36,29,45,7.4,6,0,0,1,25,3,2,101,5.9,1194,22:07,83,118,0,0,
887,Andy Welinski\welinan01,27,ANA,D,13,0,0,0,4,0,0.6,0,0,0,0,0,0,0,16,0.0,195,15:02,7,14,0,0,
888,Alexander Wennberg\wennbal01,26,FLA,C,56,17,12,29,6,8,3.2,13,3,1,2,9,3,0,82,20.7,1017,18:10,36,29,388,400,49.2
889,Zach Werenski\werenza01,23,CBJ,D,35,7,13,20,-9,13,3.1,7,0,0,1,8,5,0,79,8.9,853,24:22,39,21,0,0,
890,Blake Wheeler\wheelbl01,34,WPG,RW,50,15,31,46,-17,50,4.1,11,4,0,2,20,11,0,113,13.3,917,18:20,30,63,3,5,37.5
891,Colin White\whiteco02,24,OTT,C,45,10,8,18,-6,16,1.6,8,2,0,0,6,2,0,69,14.5,661,14:41,18,58,170,232,42.3
892,Colton White\whiteco03,23,NJD,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,29,14:16,0,2,0,0,
893,Zach Whitecloud\whiteza01,24,VEG,D,51,2,10,12,9,24,2.8,2,0,0,1,10,0,0,54,3.7,909,17:49,75,85,0,0,
894,Tom Wilson\wilsoto01,26,WSH,RW,47,13,20,33,1,96,3.5,8,4,1,4,16,4,0,83,15.7,777,16:32,25,105,11,15,42.3
895,Christian Wolanin\wolanch01,25,TOT,D,18,0,3,3,-6,8,0.1,0,0,0,0,3,0,0,16,0.0,239,13:16,7,3,0,0,
896,Miles Wood\woodmi01,25,NJD,LW,55,17,8,25,-6,29,2.6,14,3,0,2,8,0,0,127,13.4,824,14:59,25,38,7,13,35.0
897,Kailer Yamamoto\yamamka01,22,EDM,RW,52,8,13,21,9,26,1.9,7,1,0,0,11,1,1,69,11.6,851,16:22,40,52,0,1,0.0
898,Keith Yandle\yandlke01,34,FLA,D,56,3,24,27,-8,38,3.1,2,1,0,1,7,17,0,113,2.7,966,17:15,27,18,0,0,
899,Jesse Ylönen\yloneje01,21,MTL,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,11:23,0,0,0,0,
900,Cameron York\yorkca01,20,PHI,D,3,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,59,19:47,2,1,0,0,
901,Pavel Zacha\zachapa01,23,NJD,C,50,17,18,35,-11,10,3.4,12,5,0,4,12,6,0,103,16.5,858,17:09,10,42,312,294,51.5
902,Filip Zadina\zadinfi01,21,DET,RW,49,6,13,19,-4,0,1.2,3,3,0,1,10,3,0,97,6.2,823,16:48,22,22,5,10,33.3
903,Nikita Zadorov\zadorni01,25,CHI,D,55,1,7,8,1,36,2.0,1,0,0,0,7,0,0,52,1.9,1056,19:12,74,190,0,0,
904,Nikita Zaitsev\zaitsni01,29,OTT,D,55,4,13,17,-13,26,2.2,4,0,0,1,12,0,1,70,5.7,1251,22:44,110,114,0,0,
905,Travis Zajac\zajactr01,35,TOT,C,46,8,12,20,-1,6,1.6,8,0,0,2,11,1,0,50,16.0,756,16:26,22,51,310,293,51.4
906,Yegor Zamula\zamulye01,20,PHI,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,5,0.0,34,17:04,1,1,0,0,
907,Jakub Zboril\zborija01,23,BOS,D,42,0,9,9,0,18,1.8,0,0,0,0,7,2,0,35,0.0,716,17:03,33,63,0,0,
908,Trevor Zegras\zegratr01,19,ANA,C,24,3,10,13,6,12,1.4,3,0,0,0,10,0,0,53,5.7,370,15:24,4,7,42,54,43.8
909,Mika Zibanejad\zibanmi01,27,NYR,C,56,24,26,50,2,18,5.7,12,10,2,7,20,4,2,171,14.0,1126,20:06,44,75,479,555,46.3
910,Radim Zohorna\zohorra01,24,PIT,F,8,2,2,4,4,4,0.6,2,0,0,1,1,1,0,8,25.0,72,9:02,0,7,5,3,62.5
911,Artem Zub\zubar01,25,OTT,D,47,3,11,14,4,26,2.8,3,0,0,1,11,0,0,39,7.7,864,18:23,70,89,0,0,
912,Mats Zuccarello\zuccama01,33,MIN,LW,42,11,24,35,9,8,3.9,8,3,0,0,21,3,0,74,14.9,701,16:41,19,12,11,21,34.4
913,Jason Zucker\zuckeja01,29,PIT,LW,38,9,9,18,-8,21,1.3,8,1,0,1,6,3,0,67,13.4,596,15:41,15,69,3,7,30.0
